番号,元信号,観測信号d(n),疑似エコーy(n),誤差,誤差10log10(e^2)
5889,0.510554,1.321199,1.321035,0.000164,-75.708208
5890,1.718138,-0.668384,-0.668203,-0.00018,-74.873261
5891,1.321362,-0.106379,-0.106605,0.000226,-72.904833
5892,0.164876,0.459965,0.460085,-0.00012,-78.400264
5893,-1.082461,0.75525,0.755052,0.000198,-74.085716
5894,-3.504952,-0.158728,-0.158713,-0.000015,-96.556858
5895,-4.783506,1.473588,1.473495,0.000093,-80.631262
5896,-3.401621,-0.019926,-0.019842,-0.000084,-81.505157
5897,-3.890688,-0.236063,-0.23615,0.000087,-81.247956
5898,-3.526107,-1.278358,-1.278178,-0.00018,-74.884963
5899,-2.816939,-2.279881,-2.27995,0.000069,-83.176045
5900,-0.784409,-2.510736,-2.510551,-0.000186,-74.629691
5901,-1.433441,-0.745605,-0.745773,0.000168,-75.49555
5902,-2.210257,-1.954484,-1.954381,-0.000104,-79.665944
5903,-2.375492,-1.153288,-1.153396,0.000109,-79.275367
5904,-2.684652,-1.013942,-1.013764,-0.000177,-75.019852
5905,-2.934441,0.691158,0.691052,0.000107,-79.448364
5906,-3.308684,-1.188885,-1.188857,-0.000028,-91.080507
5907,-3.578164,-0.962125,-0.962268,0.000143,-76.897473
5908,-2.482204,-1.291216,-1.291081,-0.000135,-77.373108
5909,-2.653601,-1.015056,-1.015176,0.00012,-78.430333
5910,-1.899819,-1.569855,-1.56983,-0.000025,-92.216637
5911,-2.246628,-1.319457,-1.319522,0.000065,-83.767718
5912,-2.013367,-1.573575,-1.573441,-0.000135,-77.422762
5913,-2.646704,-0.590116,-0.59025,0.000134,-77.441248
5914,-2.121135,-1.236784,-1.236627,-0.000157,-76.09758
5915,-1.059456,-0.321728,-0.321749,0.00002,-93.778515
5916,-1.086146,-1.197546,-1.197476,-0.00007,-83.135482
5917,-0.571642,-0.615572,-0.615605,0.000033,-89.730679
5918,-0.903352,-1.456353,-1.456366,0.000013,-97.618598
5919,-0.136578,-0.314195,-0.314204,0.000009,-101.321688
5920,0.216687,-0.40076,-0.400705,-0.000055,-85.171422
5921,0.424184,-0.090326,-0.09034,0.000014,-97.203556
5922,1.930984,-0.220262,-0.220221,-0.000041,-87.717825
5923,2.329044,-0.232046,-0.232163,0.000117,-78.626817
5924,3.141649,0.26605,0.266231,-0.000181,-74.839759
5925,3.456731,0.501259,0.501137,0.000122,-78.27965
5926,4.474683,0.495167,0.495264,-0.000097,-80.296031
5927,3.301908,1.651174,1.651047,0.000128,-77.887602
5928,2.330903,1.279047,1.279115,-0.000068,-83.333597
5929,1.021514,1.925237,1.925137,0.0001,-79.999987
5930,3.544721,1.614772,1.614932,-0.00016,-75.94044
5931,1.709608,2.486415,2.486252,0.000162,-75.783624
5932,2.702431,0.905276,0.905442,-0.000166,-75.613696
5933,2.378336,0.909065,0.908935,0.00013,-77.709095
5934,2.137151,0.294816,0.294913,-0.000096,-80.334087
5935,2.385821,2.64679,2.646727,0.000063,-84.025275
5936,1.503949,0.082353,0.082404,-0.000051,-85.922347
5937,0.927035,2.002316,2.002238,0.000078,-82.165582
5938,1.375586,0.758203,0.758307,-0.000105,-79.603852
5939,1.374335,1.306329,1.306243,0.000086,-81.296523
5940,1.655081,0.881645,0.881732,-0.000087,-81.184534
5941,1.932733,0.689024,0.688892,0.000131,-77.637296
5942,2.497779,0.074257,0.074291,-0.000034,-89.415311
5943,4.30063,1.104011,1.103993,0.000018,-94.926941
5944,3.000849,0.388713,0.388637,0.000076,-82.42094
5945,3.51344,1.048816,1.048853,-0.000036,-88.760388
5946,3.096475,0.738389,0.738419,-0.00003,-90.411111
5947,1.412988,1.574217,1.574149,0.000067,-83.462322
5948,1.197226,2.242853,2.242952,-0.000098,-80.135991
5949,0.68259,0.916203,0.916109,0.000094,-80.512513
5950,0.616961,1.562542,1.562611,-0.000068,-83.294401
5951,0.535594,1.110399,1.110393,0.000006,-104.302902
5952,1.210717,-0.191965,-0.191943,-0.000022,-93.345917
5953,1.909585,0.55557,0.555545,0.000025,-92.003604
5954,1.648364,-0.147521,-0.14745,-0.000071,-83.020181
5955,2.249305,0.243848,0.243819,0.000029,-90.787761
5956,2.030486,-0.017981,-0.017948,-0.000033,-89.575299
5957,2.885628,0.795785,0.795818,-0.000033,-89.564875
5958,1.680332,0.796116,0.796062,0.000053,-85.434971
5959,2.312475,0.5995,0.599589,-0.000089,-81.012835
5960,2.878227,0.863171,0.863085,0.000087,-81.229386
5961,1.466609,0.842221,0.842195,0.000027,-91.47119
5962,1.497777,1.081144,1.081172,-0.000028,-91.056488
5963,1.088996,0.183395,0.183313,0.000081,-81.796584
5964,-0.484789,1.06731,1.067353,-0.000043,-87.268525
5965,-0.814249,1.002174,1.002111,0.000062,-84.088228
5966,0.528314,-0.09569,-0.095616,-0.000073,-82.697173
5967,1.239155,0.49541,0.495435,-0.000025,-92.153973
5968,0.546309,-0.054551,-0.054553,0.000002,-113.389109
5969,1.794107,-0.887776,-0.887717,-0.00006,-84.475613
5970,2.694839,-0.625435,-0.62539,-0.000045,-86.853162
5971,4.279124,0.795932,0.796032,-0.000099,-80.055656
5972,4.157493,0.306972,0.306941,0.00003,-90.319043
5973,4.164623,0.020407,0.020464,-0.000057,-84.861521
5974,4.42702,1.062739,1.062745,-0.000006,-104.877818
5975,5.293021,1.371039,1.371066,-0.000026,-91.661284
5976,5.434583,2.262922,2.262925,-0.000003,-109.630779
5977,4.091383,1.466509,1.466369,0.000139,-77.128897
5978,5.45033,1.802042,1.802108,-0.000065,-83.720054
5979,5.693182,1.781937,1.78189,0.000048,-86.436532
5980,4.523296,2.587626,2.587596,0.00003,-90.463942
5981,2.910031,2.047247,2.04724,0.000008,-102.464796
5982,2.744679,1.284086,1.284019,0.000067,-83.48646
5983,2.286708,2.644966,2.64504,-0.000074,-82.617926
5984,1.067082,2.354536,2.354465,0.00007,-83.066702
5985,2.55543,1.168684,1.168761,-0.000077,-82.293214
5986,2.17379,0.543283,0.54319,0.000094,-80.566892
5987,-0.012843,0.894156,0.894203,-0.000047,-86.524557
5988,-1.482834,0.599082,0.599044,0.000038,-88.295757
5989,0.239673,-0.080157,-0.080122,-0.000035,-89.162323
5990,1.482463,1.50079,1.500834,-0.000044,-87.1709
5991,0.528725,0.320947,0.320935,0.000013,-98.038723
5992,1.123957,-1.061321,-1.061309,-0.000012,-98.746811
5993,1.410936,-1.227151,-1.227225,0.000074,-82.634353
5994,1.375844,0.762009,0.762063,-0.000054,-85.338673
5995,0.897495,0.620979,0.620954,0.000025,-92.173464
5996,0.81006,-0.2328,-0.232908,0.000109,-79.270976
5997,2.257694,0.445822,0.44589,-0.000068,-83.385677
5998,3.427787,0.51378,0.513744,0.000037,-88.733479
5999,1.796537,0.171011,0.17103,-0.000019,-94.567252
6000,1.698363,0.008459,0.008461,-0.000002,-112.352746
6001,0.768814,0.151667,0.151599,0.000068,-83.363934
6002,1.041619,1.360428,1.360512,-0.000084,-81.560239
6003,0.670428,1.479234,1.47921,0.000024,-92.372426
6004,-1.406879,0.020775,0.020744,0.00003,-90.320223
6005,1.016148,0.388699,0.388778,-0.000079,-82.03293
6006,-1.895632,-0.281922,-0.282018,0.000097,-80.302233
6007,-1.299211,0.522318,0.522459,-0.000141,-77.039095
6008,-0.241363,-0.309699,-0.309814,0.000116,-78.72969
6009,-0.518048,-1.280356,-1.280306,-0.000049,-86.123824
6010,-1.84015,0.851723,0.851683,0.00004,-87.934597
6011,-1.339582,-2.136913,-2.136876,-0.000037,-88.694246
6012,-0.008217,-0.316859,-0.316938,0.000078,-82.115136
6013,1.648121,-0.127288,-0.127179,-0.000109,-79.283552
6014,-0.023191,-0.543927,-0.544038,0.000111,-79.103105
6015,0.570443,-1.664478,-1.664432,-0.000046,-86.804141
6016,0.844176,-0.335811,-0.335846,0.000035,-89.083972
6017,0.248343,0.255885,0.255905,-0.00002,-94.023457
6018,0.891439,1.028575,1.028612,-0.000037,-88.741283
6019,-0.282422,-0.951091,-0.951154,0.000063,-84.076859
6020,-0.059778,0.47872,0.4787,0.000021,-93.673028
6021,-0.907466,0.148788,0.14885,-0.000062,-84.158289
6022,-1.247877,-0.144069,-0.144088,0.000018,-94.694975
6023,-0.319871,0.419273,0.419331,-0.000058,-84.759313
6024,-0.006299,-0.5304,-0.530438,0.000038,-88.417571
6025,-0.314317,-0.206058,-0.206087,0.000028,-90.95424
6026,-1.921359,-0.621736,-0.621716,-0.00002,-93.835144
6027,-1.90708,-0.716604,-0.716542,-0.000062,-84.182224
6028,-2.047998,0.282046,0.282026,0.000021,-93.726892
6029,-0.308714,-0.045753,-0.045597,-0.000156,-76.156273
6030,0.440201,-0.327216,-0.32732,0.000104,-79.669193
6031,0.537879,-1.405528,-1.40548,-0.000048,-86.364192
6032,1.252639,-0.876999,-0.876995,-0.000004,-107.992082
6033,2.467338,-0.844242,-0.844152,-0.000091,-80.841116
6034,0.836838,0.648499,0.648466,0.000033,-89.563132
6035,0.535584,0.19081,0.190809,0,-129.737864
6036,0.188486,0.531544,0.531485,0.00006,-84.481005
6037,-0.458885,0.591594,0.591612,-0.000018,-94.857383
6038,-0.880186,1.405847,1.405816,0.000032,-90.006209
6039,-1.591142,-0.416007,-0.416008,0.000001,-118.487608
6040,-0.507388,0.296017,0.295991,0.000026,-91.699683
6041,0.607352,-0.152046,-0.15204,-0.000006,-104.91328
6042,-1.089854,-0.382121,-0.382236,0.000114,-78.848758
6043,-1.75193,-0.676798,-0.676776,-0.000022,-93.121343
6044,-0.0312,-0.686344,-0.686405,0.000061,-84.29013
6045,0.338763,0.075208,0.075275,-0.000067,-83.537599
6046,-1.856053,0.793569,0.793511,0.000058,-84.6685
6047,-2.351975,-1.358675,-1.358693,0.000018,-94.75006
6048,-1.026708,-0.561032,-0.561081,0.000049,-86.210742
6049,-1.027634,0.472078,0.472139,-0.000061,-84.358244
6050,-0.102691,0.28293,0.282919,0.000011,-99.163182
6051,-0.418963,-1.672038,-1.672065,0.000026,-91.540684
6052,-2.881742,-0.942385,-0.942517,0.000131,-77.627004
6053,-0.286019,-0.126997,-0.126891,-0.000106,-79.508959
6054,-0.329633,-0.255182,-0.25523,0.000049,-86.259946
6055,-0.412111,0.172309,0.172343,-0.000034,-89.486247
6056,0.20934,-0.442186,-0.442237,0.000051,-85.902377
6057,0.879871,-1.932039,-1.931985,-0.000054,-85.371389
6058,1.328623,0.995363,0.99535,0.000014,-97.365946
6059,1.05816,-0.331135,-0.33115,0.000015,-96.680875
6060,1.522658,-0.021028,-0.021003,-0.000025,-92.025427
6061,2.066459,0.292214,0.292256,-0.000042,-87.505842
6062,3.004078,0.82069,0.820743,-0.000053,-85.554658
6063,2.382105,0.595697,0.595668,0.000028,-90.922911
6064,2.987263,0.507833,0.507868,-0.000035,-89.105361
6065,3.23582,0.772814,0.772793,0.000021,-93.422466
6066,3.987813,1.413901,1.413931,-0.000031,-90.252325
6067,4.308518,1.526354,1.526384,-0.00003,-90.373646
6068,4.413024,1.041939,1.041876,0.000064,-83.937453
6069,3.383734,1.536458,1.53653,-0.000072,-82.895094
6070,2.929893,1.515123,1.515071,0.000052,-85.599243
6071,2.064293,2.044087,2.044095,-0.000008,-101.860333
6072,1.378586,2.080726,2.080795,-0.000069,-83.27643
6073,0.502939,1.756515,1.756476,0.000039,-88.183375
6074,0.232644,1.114642,1.114701,-0.000059,-84.582077
6075,-0.705283,0.957713,0.957673,0.00004,-87.858408
6076,-0.708146,0.613745,0.613778,-0.000033,-89.6891
6077,-1.409751,0.230744,0.230714,0.000031,-90.302572
6078,-1.11445,-0.084929,-0.084844,-0.000085,-81.400248
6079,-0.314226,-0.006526,-0.006518,-0.000008,-102.349054
6080,0.875038,-0.762717,-0.762727,0.000011,-99.493215
6081,1.352867,-0.309568,-0.309546,-0.000022,-93.296193
6082,0.360862,-0.857353,-0.857333,-0.00002,-94.114807
6083,1.770549,-0.295831,-0.295815,-0.000016,-95.82739
6084,1.313598,0.083597,0.083542,0.000055,-85.193446
6085,1.018054,0.805334,0.805357,-0.000022,-92.993479
6086,-0.071836,0.512079,0.512042,0.000038,-88.489991
6087,0.944638,-0.156518,-0.156488,-0.00003,-90.382022
6088,-0.87897,1.083284,1.08323,0.000054,-85.361695
6089,-0.659387,0.307308,0.307336,-0.000028,-91.130393
6090,-1.311203,0.07872,0.078662,0.000058,-84.745903
6091,-2.897465,-0.392491,-0.392505,0.000014,-97.231248
6092,-2.643724,0.605094,0.605064,0.00003,-90.445767
6093,-1.888866,-1.233306,-1.233298,-0.000008,-101.556258
6094,-2.297662,-0.151613,-0.151628,0.000015,-96.444378
6095,-3.380449,-1.198597,-1.198628,0.00003,-90.391494
6096,-1.937721,-1.76409,-1.764107,0.000017,-95.598609
6097,-1.727237,-1.186555,-1.186539,-0.000015,-96.294633
6098,-1.284039,-0.615056,-0.61506,0.000003,-109.329887
6099,-0.606809,-1.429564,-1.429525,-0.000039,-88.120781
6100,-1.006867,-1.845937,-1.845962,0.000025,-92.03826
6101,0.412178,-0.422757,-0.422743,-0.000014,-97.165038
6102,-1.764411,-0.878313,-0.878342,0.000029,-90.77457
6103,-0.029094,-0.388638,-0.388532,-0.000107,-79.450957
6104,0.348688,-0.293813,-0.293879,0.000066,-83.558555
6105,-0.409663,-0.472022,-0.471988,-0.000034,-89.26325
6106,-0.672949,0.343193,0.343201,-0.000008,-102.041762
6107,-1.584733,-1.53758,-1.537624,0.000044,-87.141243
6108,-2.518417,0.734317,0.734354,-0.000037,-88.670356
6109,-2.376543,-0.049614,-0.049628,0.000015,-96.60887
6110,-4.003896,-0.383685,-0.383734,0.000049,-86.138205
6111,-2.7791,-0.537066,-0.536967,-0.000099,-80.087425
6112,-3.571941,-0.977307,-0.977425,0.000118,-78.57573
6113,-5.065849,-1.524712,-1.524658,-0.000054,-85.336066
6114,-3.748842,-0.918221,-0.918217,-0.000004,-108.74868
6115,-4.967896,-2.246323,-2.246336,0.000013,-97.824652
6116,-2.463264,-0.556474,-0.556448,-0.000026,-91.752265
6117,-2.049826,-2.076755,-2.076742,-0.000013,-97.436265
6118,-1.984896,-2.253707,-2.253706,-0.000002,-114.625266
6119,-3.263618,-1.372378,-1.372395,0.000017,-95.53641
6120,-3.665873,-2.214519,-2.21449,-0.000029,-90.893366
6121,-2.254436,-0.089087,-0.089067,-0.00002,-94.033374
6122,-0.970049,-0.575648,-0.575604,-0.000043,-87.28695
6123,-2.279412,-1.039415,-1.039451,0.000036,-88.818274
6124,-2.691414,-1.739975,-1.739969,-0.000006,-103.817928
6125,-1.082787,-1.513773,-1.513717,-0.000057,-84.94647
6126,0.874154,-0.230016,-0.23008,0.000064,-83.871412
6127,3.467035,0.02901,0.029104,-0.000094,-80.526645
6128,1.338086,-1.356913,-1.357046,0.000133,-77.52925
6129,2.627706,-1.00925,-1.009208,-0.000041,-87.719388
6130,2.443535,0.460281,0.46026,0.000021,-93.554482
6131,2.976734,1.384719,1.384715,0.000004,-108.786008
6132,2.15763,2.543811,2.543835,-0.000025,-92.160731
6133,0.567823,-0.126208,-0.126243,0.000035,-89.152026
6134,-0.817368,2.00306,2.003009,0.000051,-85.835649
6135,-2.096647,1.090322,1.090344,-0.000022,-93.206849
6136,-2.00266,1.698471,1.698484,-0.000013,-97.425961
6137,-1.955963,0.637401,0.637398,0.000002,-112.718786
6138,-1.048061,-0.146209,-0.146244,0.000035,-89.092718
6139,-1.271205,-0.770241,-0.770271,0.000029,-90.669053
6140,-2.404048,-1.003911,-1.003967,0.000057,-84.951322
6141,-0.461984,-0.839021,-0.83896,-0.000061,-84.243708
6142,-0.240864,-0.399318,-0.399397,0.000079,-82.065261
6143,1.492567,-0.116561,-0.116461,-0.0001,-80.014378
6144,-0.857199,-0.543555,-0.543692,0.000137,-77.26385
6145,-2.863336,-1.164921,-1.164832,-0.000089,-81.010038
6146,-2.865101,0.547581,0.547578,0.000003,-110.623162
6147,-3.847946,0.097839,0.097862,-0.000023,-92.644158
6148,-4.461207,1.278854,1.278932,-0.000078,-82.113536
6149,-4.431411,-1.448211,-1.448212,0.000001,-124.949259
6150,-3.828168,-1.51526,-1.515215,-0.000045,-86.966201
6151,-2.56251,-1.459291,-1.459285,-0.000006,-104.987623
6152,-3.709473,-1.736071,-1.736084,0.000013,-97.553046
6153,-1.451721,-2.039931,-2.039861,-0.000071,-82.999696
6154,-0.435022,-1.555535,-1.555601,0.000066,-83.649614
6155,-0.116023,-1.155154,-1.155082,-0.000073,-82.75399
6156,-1.321403,-0.733974,-0.734062,0.000088,-81.155674
6157,0.49787,-1.782094,-1.782017,-0.000077,-82.272046
6158,0.931407,0.400734,0.400646,0.000088,-81.140984
6159,1.180183,0.184954,0.185016,-0.000062,-84.141501
6160,0.845305,0.178761,0.178776,-0.000015,-96.494636
6161,-1.429075,-1.034826,-1.034884,0.000058,-84.727367
6162,-0.783068,1.151046,1.151076,-0.00003,-90.412758
6163,0.757218,0.306031,0.306027,0.000004,-107.540241
6164,0.542017,1.025868,1.025887,-0.000019,-94.452356
6165,2.388754,-0.069824,-0.069701,-0.000123,-78.206689
6166,3.775214,-1.069005,-1.069107,0.000103,-79.774554
6167,2.837902,-0.005031,-0.004948,-0.000083,-81.624916
6168,2.551829,1.08401,1.083925,0.000085,-81.425977
6169,3.429253,0.21646,0.216521,-0.000061,-84.29954
6170,4.445777,2.109931,2.109896,0.000035,-89.062832
6171,3.590891,1.774921,1.774958,-0.000037,-88.616864
6172,1.44199,1.134462,1.134422,0.00004,-88.054119
6173,2.017115,0.800318,0.800321,-0.000003,-109.247205
6174,1.01765,2.201653,2.201615,0.000038,-88.508387
6175,0.419022,2.132361,2.1324,-0.000039,-88.101703
6176,-0.825723,1.3366,1.336628,-0.000028,-91.124232
6177,-2.171824,-0.08187,-0.081917,0.000047,-86.467406
6178,-2.141927,1.263986,1.264001,-0.000014,-96.850828
6179,-2.179818,0.027573,0.027602,-0.00003,-90.522402
6180,-2.316672,0.190712,0.190687,0.000025,-91.939713
6181,-3.974862,-0.915759,-0.915712,-0.000047,-86.524988
6182,-3.487827,-1.10981,-1.109861,0.000051,-85.790427
6183,-3.597674,-1.144931,-1.144957,0.000026,-91.578387
6184,-5.616277,-0.682694,-0.682715,0.000021,-93.553958
6185,-5.053301,-1.428363,-1.428353,-0.00001,-99.842422
6186,-4.375294,-2.076095,-2.076154,0.000059,-84.54403
6187,-4.144426,-1.429088,-1.429048,-0.00004,-88.032508
6188,-4.567743,-1.67131,-1.671342,0.000032,-89.819065
6189,-2.818093,-3.18612,-3.186108,-0.000012,-98.198467
6190,-2.491973,-1.860782,-1.860833,0.000051,-85.832923
6191,-2.541262,-1.608632,-1.608596,-0.000037,-88.742716
6192,-3.227736,-1.641603,-1.641605,0.000003,-112.004846
6193,-3.478565,-2.121483,-2.12148,-0.000004,-108.462543
6194,-3.385381,-0.418682,-0.418693,0.000011,-99.196761
6195,-4.143567,-1.275428,-1.275441,0.000013,-97.490844
6196,-3.997597,-0.966492,-0.966493,0.000002,-115.889247
6197,-3.084672,-1.886845,-1.886829,-0.000016,-95.80773
6198,-2.038546,-1.362769,-1.36281,0.000041,-87.730551
6199,-2.592193,-1.742459,-1.742483,0.000024,-92.432915
6200,-2.719542,-1.959906,-1.959928,0.000022,-93.137151
6201,-2.718949,-1.549043,-1.549075,0.000032,-89.949693
6202,-2.574995,-0.89119,-0.891231,0.000042,-87.581695
6203,-2.393466,-0.576465,-0.576436,-0.000029,-90.790595
6204,0.038819,-1.147052,-1.147019,-0.000033,-89.667858
6205,0.406442,-1.246641,-1.246726,0.000085,-81.449253
6206,1.487035,-1.014513,-1.014474,-0.000039,-88.258529
6207,0.796349,-0.934,-0.934054,0.000054,-85.371947
6208,0.072945,-0.572923,-0.572897,-0.000027,-91.495893
6209,-0.689197,0.913554,0.913515,0.000039,-88.226101
6210,1.239323,0.418478,0.418497,-0.000019,-94.568908
6211,1.241341,1.154857,1.154817,0.00004,-87.959884
6212,1.654546,0.09794,0.097981,-0.000042,-87.57763
6213,0.709654,-0.078635,-0.078665,0.00003,-90.450354
6214,0.49783,-0.172438,-0.17242,-0.000018,-94.757978
6215,0.848592,1.516986,1.516977,0.000009,-101.031638
6216,0.362582,0.736121,0.736117,0.000004,-108.120111
6217,0.691202,1.162289,1.162293,-0.000004,-108.418248
6218,1.316471,0.109088,0.109101,-0.000012,-98.202931
6219,2.044765,0.562811,0.562809,0.000001,-117.413372
6220,3.640704,0.630052,0.630106,-0.000054,-85.337986
6221,3.600033,0.422055,0.42197,0.000086,-81.338591
6222,2.842067,0.653603,0.65363,-0.000027,-91.228592
6223,3.335613,1.205398,1.205373,0.000025,-92.01414
6224,2.21221,1.423591,1.423559,0.000032,-89.781201
6225,-0.1537,2.437172,2.437172,0,-132.826926
6226,1.062726,1.512476,1.512512,-0.000036,-88.869717
6227,2.386438,1.312404,1.312379,0.000025,-91.985899
6228,2.151617,1.694279,1.694308,-0.000029,-90.820339
6229,0.891769,0.54922,0.549231,-0.000012,-98.623247
6230,0.794897,-0.691543,-0.691564,0.000021,-93.513678
6231,1.324545,1.253043,1.253042,0.000002,-116.404389
6232,2.564174,1.488822,1.488845,-0.000023,-92.833407
6233,2.086091,0.925592,0.925546,0.000046,-86.698238
6234,3.319778,-0.143218,-0.143162,-0.000056,-85.068794
6235,3.08963,0.546316,0.546254,0.000062,-84.138725
6236,3.842446,0.765347,0.765407,-0.00006,-84.386487
6237,4.237325,1.63452,1.634461,0.000058,-84.657474
6238,3.980411,0.700313,0.700344,-0.000031,-90.126957
6239,4.712662,2.06057,2.06055,0.00002,-93.996285
6240,4.790745,0.981574,0.981566,0.000009,-101.35221
6241,5.002579,2.180674,2.180666,0.000008,-101.640408
6242,3.663554,1.619593,1.619593,0,-128.811189
6243,1.813228,1.801915,1.801874,0.000041,-87.72027
6244,2.361443,1.998916,1.998957,-0.00004,-87.892983
6245,1.778068,2.221531,2.221496,0.000035,-89.219537
6246,0.951979,1.815433,1.815461,-0.000028,-90.922468
6247,-1.405018,0.907779,0.907733,0.000045,-86.858308
6248,-1.811651,-0.014482,-0.014434,-0.000049,-86.246971
6249,-1.657988,1.197493,1.197433,0.00006,-84.454525
6250,-1.700084,0.123044,0.123074,-0.00003,-90.502329
6251,-0.420777,-0.077547,-0.077556,0.000009,-100.733341
6252,-1.959466,-1.875451,-1.875511,0.00006,-84.496758
6253,-2.217272,-0.886125,-0.886101,-0.000024,-92.511489
6254,-1.592252,-1.070347,-1.070382,0.000035,-89.241879
6255,-2.097916,-0.573905,-0.573889,-0.000016,-95.822612
6256,-0.008771,-0.25023,-0.250206,-0.000025,-92.201552
6257,0.97897,-1.575696,-1.575737,0.000041,-87.748765
6258,0.664398,-1.221291,-1.221272,-0.000019,-94.440333
6259,0.316383,-0.710967,-0.710987,0.000021,-93.690238
6260,-1.001262,-1.21403,-1.21401,-0.00002,-93.861612
6261,-1.359489,0.627075,0.627083,-0.000007,-102.611352
6262,0.069499,0.423977,0.424003,-0.000026,-91.620721
6263,0.762843,-0.016577,-0.016586,0.000009,-100.877357
6264,0.297753,-0.396234,-0.396214,-0.00002,-94.110529
6265,0.077843,-0.972687,-0.972672,-0.000014,-96.852147
6266,2.067131,-0.873975,-0.873972,-0.000002,-113.230528
6267,2.716495,0.599009,0.599005,0.000003,-109.226392
6268,1.473831,0.25937,0.259344,0.000026,-91.678412
6269,0.583811,-0.069231,-0.069226,-0.000005,-105.998656
6270,-0.699535,-0.095241,-0.095225,-0.000016,-96.06617
6271,-0.59058,1.543329,1.543288,0.000041,-87.674191
6272,-1.540823,1.114586,1.114617,-0.000031,-90.241848
6273,0.39743,0.118416,0.118429,-0.000013,-97.853568
6274,0.123984,-0.363856,-0.363923,0.000067,-83.495766
6275,-1.154259,-0.69485,-0.69484,-0.00001,-99.955986
6276,-0.512133,-0.520581,-0.520603,0.000022,-93.330277
6277,-0.538015,-0.802274,-0.802299,0.000025,-91.960404
6278,-1.174209,0.708963,0.708939,0.000025,-92.194702
6279,0.24486,-0.303143,-0.303127,-0.000015,-96.203217
