番号,誤差,誤差10log10(e^2),白色信号
8560,0.000569,-32.448014,0.031419
8561,0.000025,-45.975093,-0.182917
8562,0.000000,-78.390283,0.355847
8563,0.000214,-36.704877,-0.174915
8564,0.000066,-41.825879,0.384886
8565,0.000012,-49.298335,-0.923175
8566,0.000954,-30.204252,-1.388380
8567,0.000005,-52.946959,-0.322226
8568,0.000368,-34.338365,1.569352
8569,0.000647,-31.887806,-0.296831
8570,0.000265,-35.762470,-0.149739
8571,0.001030,-29.873004,0.275661
8572,0.000215,-36.673337,-0.170464
8573,0.000063,-42.001431,0.532001
8574,0.000849,-30.713143,1.350989
8575,0.000000,-104.017041,-0.715217
8576,0.000508,-32.944400,-0.398665
8577,0.000081,-40.926744,-0.428805
8578,0.000700,-31.547062,-1.166960
8579,0.000307,-35.134786,-0.850246
8580,0.001535,-28.138332,1.652047
8581,0.000019,-47.207505,-0.255419
8582,0.000193,-37.149916,-1.104719
8583,0.000883,-30.540373,0.107269
8584,0.000078,-41.057226,1.358237
8585,0.000280,-35.535790,1.115617
8586,0.000548,-32.608340,0.104770
8587,0.000693,-31.591235,0.432306
8588,0.000008,-50.906928,0.068286
8589,0.000541,-32.665509,-0.103850
8590,0.000074,-41.316728,-0.615192
8591,0.000015,-48.206422,0.215145
8592,0.000744,-31.281808,-1.071189
8593,0.000752,-31.236092,1.357927
8594,0.000163,-37.872560,0.911840
8595,0.000044,-43.529151,-0.716014
8596,0.000242,-36.159368,-0.434513
8597,0.000246,-36.094366,-0.094011
8598,0.001039,-29.834912,-0.272809
8599,0.000018,-47.352762,0.426548
8600,0.000005,-52.879154,-1.438282
8601,0.000741,-31.300488,1.528922
8602,0.000247,-36.067211,0.921482
8603,0.000680,-31.672802,-1.268180
8604,0.000267,-35.736549,1.234297
8605,0.000121,-39.188124,-0.895024
8606,0.002998,-25.231878,-0.682640
8607,0.000251,-36.000995,0.874759
8608,0.000172,-37.632920,-2.382751
8609,0.000100,-39.999289,1.614080
8610,0.000096,-40.159559,-1.471776
8611,0.000115,-39.390246,0.717102
8612,0.000498,-33.025533,-0.577560
8613,0.001719,-27.646016,-0.625922
8614,0.003286,-24.833271,-0.614226
8615,0.003079,-25.116359,0.379516
8616,0.000744,-31.284542,0.931897
8617,0.000003,-55.479249,-1.823262
8618,0.000236,-36.279929,-0.420208
8619,0.000122,-39.136732,-0.158637
8620,0.001281,-28.925694,-1.367452
8621,0.000329,-34.832397,1.084750
8622,0.000401,-33.969642,-0.379226
8623,0.001023,-29.901823,1.540670
8624,0.000537,-32.700391,-0.827227
8625,0.000008,-50.804151,-1.856516
8626,0.001397,-28.547612,-0.555366
8627,0.000156,-38.065190,-0.744449
8628,0.000072,-41.430623,2.162633
8629,0.002966,-25.277862,1.098842
8630,0.000127,-38.964427,0.458874
8631,0.000340,-34.686282,-0.015121
8632,0.000001,-61.812946,0.968321
8633,0.001197,-29.220051,-0.910221
8634,0.000047,-43.297925,1.291783
8635,0.000282,-35.493924,0.390669
8636,0.000531,-32.749890,-0.882364
8637,0.000054,-42.647112,-0.207722
8638,0.000581,-32.359827,0.344829
8639,0.001844,-27.342042,-0.605046
8640,0.000159,-37.975568,-0.979380
8641,0.000902,-30.445759,-0.307418
8642,0.000644,-31.908985,-0.978961
8643,0.000014,-48.452083,0.284237
8644,0.000035,-44.550110,0.174840
8645,0.000310,-35.084390,0.232912
8646,0.000016,-48.003812,1.300785
8647,0.000100,-39.988186,0.008160
8648,0.000245,-36.103443,1.627318
8649,0.000209,-36.805494,-1.305709
8650,0.000042,-43.738778,0.167673
8651,0.000280,-35.522419,-0.496018
8652,0.000001,-61.743061,0.011776
8653,0.000876,-30.576374,-0.560714
8654,0.001720,-27.645438,1.182577
8655,0.000286,-35.443317,0.278814
8656,0.000102,-39.934373,-0.440386
8657,0.000807,-30.929688,-1.196993
8658,0.000748,-31.258837,-0.054394
8659,0.002198,-26.580262,-0.767389
8660,0.000003,-55.639829,-1.176966
8661,0.000162,-37.893871,1.124621
8662,0.001689,-27.723406,1.272778
8663,0.001032,-29.863538,-0.943213
8664,0.000932,-30.305603,0.374775
8665,0.000478,-33.209439,0.593619
8666,0.001169,-29.323569,-0.329370
8667,0.000640,-31.940856,-0.526007
8668,0.001303,-28.849549,-0.084421
8669,0.000697,-31.567124,0.331727
8670,0.000149,-38.257761,0.689363
8671,0.000744,-31.284153,2.160656
8672,0.000161,-37.930980,-0.728221
8673,0.001168,-29.323883,-0.995095
8674,0.000784,-31.058857,0.911682
8675,0.000227,-36.438343,0.200221
8676,0.000660,-31.802258,-0.393684
8677,0.002363,-26.266278,2.142748
8678,0.000002,-57.423501,-0.950714
8679,0.001493,-28.259623,-0.083161
8680,0.000113,-39.474112,-0.646903
8681,0.000912,-30.402384,-2.328890
8682,0.000492,-33.084546,0.509879
8683,0.000790,-31.024054,-0.311509
8684,0.000012,-49.300502,0.099257
8685,0.000077,-41.131477,-1.236014
8686,0.000219,-36.604369,-0.867828
8687,0.000831,-30.805904,-0.154383
8688,0.000493,-33.070990,0.497821
8689,0.000654,-31.846415,-0.502620
8690,0.003480,-24.583587,1.489519
8691,0.000322,-34.924754,-0.959300
8692,0.000461,-33.367173,-1.643404
8693,0.001196,-29.221282,-1.580816
8694,0.000002,-57.248735,-1.148452
8695,0.000594,-32.260924,0.701829
8696,0.001936,-27.130487,0.606585
8697,0.000049,-43.078387,0.076899
8698,0.000520,-32.837956,-0.194161
8699,0.000073,-41.382082,0.581053
8700,0.002821,-25.496246,-2.099420
8701,0.000170,-37.697733,0.340896
8702,0.000038,-44.219716,0.200754
8703,0.000203,-36.930540,1.123506
8704,0.000736,-31.331398,2.197886
8705,0.002873,-25.415912,1.273505
8706,0.000291,-35.363446,0.563480
8707,0.000242,-36.163034,1.011545
8708,0.000063,-41.989739,0.494659
8709,0.000588,-32.304596,-0.190543
8710,0.000001,-59.093226,0.743376
8711,0.000150,-38.229718,-0.903739
8712,0.000112,-39.506419,0.232536
8713,0.000130,-38.848310,1.052384
8714,0.000001,-59.396497,-0.606625
8715,0.000635,-31.975253,-0.813701
8716,0.001192,-29.238198,0.590731
8717,0.000000,-69.888599,0.597536
8718,0.000370,-34.323645,-0.138598
8719,0.000721,-31.421673,0.880268
8720,0.000388,-34.111703,1.351739
8721,0.000128,-38.941597,1.014624
8722,0.000351,-34.546170,-0.221568
8723,0.000014,-48.670091,-1.336288
8724,0.000594,-32.260819,-1.172635
8725,0.000145,-38.399017,2.138913
8726,0.000045,-43.436837,-0.064466
8727,0.000062,-42.095429,-1.104126
8728,0.000090,-40.453342,-0.277388
8729,0.000092,-40.382901,-0.749586
8730,0.001861,-27.301677,0.118225
8731,0.000644,-31.912123,0.181740
8732,0.000050,-43.000690,-0.650112
8733,0.000060,-42.198762,0.787471
8734,0.000032,-45.013562,-0.234840
8735,0.000403,-33.941680,1.552085
8736,0.000126,-38.998260,-0.386952
8737,0.000636,-31.965819,1.206644
8738,0.000256,-35.913748,-0.158412
8739,0.000011,-49.511623,-1.209600
8740,0.001866,-27.290141,-0.497113
8741,0.000131,-38.829884,-1.286960
